3.687646031159166138e-07,6.652560870037678766e-06,4.258580178722964820e-07,3.495777786549380980e-05,1.418085121613462837e-05,1.498748682652425520e-07,1.498748682652425520e-07,2.513331317809843787e-07,1.959810893619231358e-06,1.181713699357811158e-06,9.103658618077719797e-03,4.715145961623402841e-06,1.181271983906492049e-06,3.639189503695670663e-06,2.161755655044653424e-06,7.982759093988916458e-07,1.249292916133001724e-06,1.503165837165617671e-07,1.307122562395530026e-07,2.318439029205461525e-06,2.135746304143014297e-06,7.054944558900290414e-07,1.498748682652425520e-07,1.805354219209107402e-06,2.348466538503285632e-05,3.668748493402885886e-06,2.370123546690865193e-05,2.563788221300452184e-07,8.517160357445929640e-07,2.010930100292347082e-06,3.130504694544718221e-06,1.075651460944327839e-06,1.498748682652425520e-07,1.046397468220516743e-06,2.056687350990091939e-06,5.317175012078687924e-05,6.822368400023417533e-07,0.000000000000000000e+00,4.719315341963518959e-07,4.254999529321141752e-06,2.513331317809843787e-07,1.024157671765466292e-05,4.884022445290570410e-05,3.462649683058597331e-07,6.626325125253329094e-07,1.290142843751959938e-04,0.000000000000000000e+00,1.341123683154801201e-06,2.038251630594058631e-05
1.703419339433649810e-05,4.704030250878600956e-05,4.321523222688991128e-05,1.984599147340823221e-04,8.425226975920445491e-05,1.020800892145535220e-05,1.257969726139880867e-06,2.510349588798440929e-05,9.620293684493295462e-05,9.241269036369751918e-05,5.590628584291425735e-06,1.449676629368655822e-01,7.051974811264025709e-04,2.621459365293500338e-04,7.140858019263677766e-05,8.505405590226038949e-05,3.171916237242492572e-05,2.266436391629707158e-06,3.088988131996292671e-05,2.365447584902642935e-05,2.143048176415883466e-04,6.702177677475037792e-05,1.972006855514605119e-05,4.990235471944493885e-04,3.932626597763721401e-06,3.565139782318380696e-05,4.622129620918551297e-05,3.324633908113039168e-06,4.589787051385822719e-05,1.830719718975386070e-05,1.369772002512292136e-04,3.742366073639995071e-05,4.538349288949841878e-06,1.843035198815384270e-04,3.087023291641484798e-05,9.503686158964955321e-06,6.462973271045699885e-05,3.523128265546260576e-06,1.425949742579184610e-05,1.175814287630008876e-05,1.022235858924043489e-04,1.398620810492972753e-04,1.197157830243813386e-05,2.797806636306950404e-06,3.073228541322848206e-05,1.844455941388403603e-05,1.424707795368543039e-05,3.870469894390121614e-04,8.558269934422047152e-06
1.149685803891381009e-05,1.218158039937840871e-05,1.215546054502048490e-05,5.018285787268927635e-05,1.655012625524970976e-05,4.753696238846120715e-06,1.070605770595266946e-06,1.197525671622658432e-05,5.148331210588251504e-05,5.451270823993356731e-05,9.485924931154534394e-07,6.969554800131454132e-04,6.221192080627755555e-02,2.561196579474814012e-05,2.308480584598359537e-05,3.658444918871549116e-04,8.073394960066381971e-06,1.119574594252370503e-06,2.073123054952693707e-05,1.340017386230767063e-05,1.828773694944653427e-04,1.680706518912397621e-05,3.875989123726477570e-06,5.449041146131705974e-05,8.183892079116442963e-07,1.150434600185326924e-05,1.389024277410854469e-05,8.553693241552716199e-07,2.021351202092788868e-05,6.040410986674069295e-06,5.384096829894336600e-05,2.839304007384463403e-05,4.016497154975461723e-07,3.019891370328688963e-04,1.172464626113641417e-05,2.083134371084278369e-06,4.987834176777044192e-05,1.224133927271188181e-06,1.038394254386145164e-05,4.256359583497618358e-06,7.820562016007563742e-05,3.958542962856899605e-05,3.188968342486620026e-06,6.826785554536608626e-07,1.945511041724687481e-05,3.853814447353619158e-06,1.133444542045285290e-05,4.392900133171013182e-05,1.369077654902425078e-06
2.858992847626262344e-06,7.136517137135231350e-06,2.713810288962184759e-06,1.874417255275417145e-05,2.949384359964045757e-05,4.258580178722964820e-07,1.307122562395530026e-07,5.715249233206049352e-06,9.990442125659572184e-06,4.479027335483070904e-06,2.144095948413629542e-06,2.802987075848272706e-04,2.333807453746031293e-05,2.272573766182989230e-02,2.290872174986516343e-05,6.710291513247220931e-06,8.270660179185234392e-07,7.375292062318332277e-07,2.431852931271866659e-06,2.426513144049355138e-06,1.582310489898198133e-05,7.283435351581703037e-05,2.453358631723001546e-06,5.923251513222253442e-05,2.215655619335762026e-06,1.667090044177783371e-04,5.508049014936968955e-06,2.291693894203989773e-06,5.701249710771087816e-06,1.723588617873797709e-06,1.262612512710346455e-05,6.836538301174635770e-06,1.883996582288480759e-06,1.775782701594873439e-05,8.750594202237206129e-06,3.971835252717738666e-06,6.216180656125895365e-06,0.000000000000000000e+00,1.797207459356970791e-06,4.321694846940669346e-05,6.574017741771682543e-06,1.586217335742319223e-05,9.655633975652740144e-06,1.498748682652425520e-07,3.889843877110183142e-06,4.883830061166438832e-06,6.757987477148986239e-07,3.947964103082038416e-05,4.785057366714085907e-06
5.095154347835760242e-06,3.299478275981699573e-05,1.553592922779452624e-05,2.038831138692055679e-04,9.204288782361072822e-05,6.791091602534306589e-06,8.609239855400761073e-07,1.037644326163065965e-05,2.340206299598377251e-05,1.630575145543481462e-05,3.141546761729903134e-06,6.952925111226263433e-05,2.055358976837138855e-05,2.147718070187257453e-05,2.292041395226820932e-02,9.668710088021194063e-06,5.530979465088391711e-06,4.062536903952877439e-07,9.538388206843560760e-06,1.426700187194661232e-05,2.403196561768877897e-05,8.458919923715661502e-06,5.788525635985480973e-06,8.248347681303660464e-04,1.748238635699867022e-06,3.627437062465751577e-05,4.191231016563541162e-05,1.307122562395530026e-07,3.295764414730902931e-05,2.237788082533393160e-05,7.543500674174119709e-05,1.052721938491881538e-05,1.632096285231169460e-06,2.996391204449149216e-05,1.080285891395660059e-04,4.365849336049533654e-06,2.436641489287926890e-05,1.609280384794801281e-06,4.819005876338127585e-06,4.491347254891583689e-06,1.847256297983757543e-05,7.815974010535045385e-05,8.283026643398533575e-06,1.680445634396245593e-06,6.840583622494969926e-06,7.196422539606305291e-06,3.133491214332738092e-06,9.278812037021971545e-06,2.792770007301730406e-06
2.400629882649203445e-05,6.404991161590703094e-06,1.646605279100240912e-05,2.636780151497344793e-05,7.308887593951759055e-06,2.098780413167204429e-06,1.262064730001878420e-06,1.709242978180799697e-05,4.870127841945673337e-05,7.115063887390384782e-05,6.822368400023417533e-07,8.938588123434894654e-05,3.832614538327799793e-04,5.559702318023600501e-06,9.496066562801789589e-06,3.091764920654340235e-02,1.048746360501562519e-05,7.110491172748336347e-07,1.816726501659208688e-05,6.325851096118492625e-06,3.605641524211109693e-05,4.956933077762687473e-06,1.164007698410440453e-05,3.803735421981514330e-05,6.447477527229705174e-07,4.002074067808206047e-06,6.057817637004434398e-06,5.761746015888582227e-07,1.573275131168373224e-05,4.020218788604425804e-06,2.453177473673894069e-05,4.349112481187740047e-05,0.000000000000000000e+00,5.713397498411265001e-04,8.704529696414975404e-06,2.499465216909870071e-06,2.371677671910419312e-05,4.258580178722964820e-07,1.787327321701492322e-05,1.507501809393976693e-06,2.771498883953102507e-04,4.668836765021358131e-05,1.317357096231370106e-06,4.500663202470468447e-07,3.275837719257392147e-05,1.363522993517620379e-06,4.181953493745944168e-05,1.043306660859056927e-05,0.000000000000000000e+00
1.305203640944547442e-04,1.257972444504314328e-05,4.614786102773293518e-05,7.108833401717570182e-05,1.418352760304661063e-05,2.141133385496156755e-06,1.155119060685756671e-06,7.180528605146697225e-06,1.172594568194572449e-04,9.354859583363756210e-05,1.970848914545644675e-06,3.288022257213753615e-05,6.073623264791963386e-06,1.009848167318255664e-06,5.316026936512802104e-06,1.142396917537894550e-05,7.676198072619980217e-02,1.503165837165617671e-07,1.168364745776545936e-05,7.070802178212582597e-06,1.016591365197917518e-05,4.652818197367300161e-06,2.878275016710615656e-04,1.227471523363516721e-05,2.759831496070539565e-07,7.493070857417880892e-07,1.168355117957699405e-05,4.258580178722964820e-07,1.132754927833768811e-05,1.544703997260254559e-05,3.154469943052130089e-05,2.962770608650476509e-05,0.000000000000000000e+00,1.215456119892282346e-05,1.776477052235366606e-05,2.680925176580554989e-06,1.200807529412469746e-05,1.028943523759520702e-06,1.064405459821423848e-05,7.996683113372738826e-07,5.255612968070176079e-05,8.238037406880649319e-04,3.366637545952866979e-06,6.272938082619744763e-07,2.135707347195035493e-05,3.959382661100083130e-06,2.785008607426442130e-06,1.208669690487741605e-06,2.513331317809843787e-07
6.443060372716513022e-07,5.994322174765455108e-07,5.418970872688464274e-07,3.853869684969291351e-06,5.369659466348407465e-07,1.120703379297699003e-05,0.000000000000000000e+00,1.684269459463496617e-06,4.531424394379514500e-06,4.944311690064088297e-07,0.000000000000000000e+00,1.196272336485759321e-06,1.307122562395530026e-07,1.731324841529298665e-07,5.190811868324783545e-07,8.874040744970757003e-07,1.498748682652425520e-07,5.791862326399217602e-03,2.420313882794752484e-06,6.786126133113485259e-05,9.440557738021364592e-07,6.251434252459617793e-07,0.000000000000000000e+00,6.822368400023417533e-07,0.000000000000000000e+00,4.016497154975461723e-07,3.038447403924828691e-07,5.277179308749986819e-05,8.367727474780884626e-06,4.258580178722964820e-07,1.757643540149633670e-05,1.487267107314987985e-06,0.000000000000000000e+00,1.959810893619231358e-06,1.498748682652425520e-07,1.268061106838002440e-06,5.260254621851608497e-06,3.484755747364251440e-06,1.200876311383500893e-06,2.759831496070539565e-07,1.005685907871833202e-06,2.004197911131453114e-06,2.759831496070539565e-07,4.644805948684013791e-06,2.141642356531900561e-06,1.498748682652425520e-07,2.563788221300452184e-07,9.006848594016965206e-07,4.944311690064088297e-07
9.905044655340598643e-06,1.027850452468259149e-05,4.357717522566122562e-06,5.314212249620178791e-05,6.376940911654612209e-06,2.174152447855527942e-05,1.651480214746157851e-04,2.240436404743422101e-03,4.947929699690818494e-05,5.029217172758366990e-05,2.805871245047955810e-07,2.078302352770638843e-05,1.816877018012784040e-05,1.712356103420264093e-06,6.810125886983438618e-06,1.450637757705924997e-05,1.066805309216019010e-05,1.881279033996141194e-06,7.961938135045078246e-02,2.589742410575360447e-05,1.288316458510589132e-05,4.372014410582525093e-06,3.554690438872998606e-06,1.366985638742104277e-05,1.098467361380696018e-06,1.932523690494265206e-06,1.013139435000141300e-05,3.165401683356757227e-06,1.528220411393482162e-04,4.336404527524419812e-06,1.577819826462792461e-04,9.477566822428435019e-05,4.537196086577254476e-07,4.889627663897894383e-05,1.042681938294644503e-05,1.548533681627743074e-06,3.881002122097748728e-04,3.801272698279280094e-06,2.620668179659498367e-05,1.969898228058581548e-06,2.875770495638729792e-05,3.420336951128568243e-05,2.052083376092349944e-06,1.829053550548113588e-06,9.398436593504419685e-04,3.751089231724502826e-06,7.974483965091088030e-05,4.340374081561408654e-06,8.325534237189034411e-07
4.370173070808686954e-06,1.020296323110629300e-05,1.883996582288480759e-06,7.359536646353893332e-05,9.232261478242699418e-06,3.488332124183368796e-04,4.559341972106460940e-06,1.736421584301946788e-05,5.754791164262084606e-05,2.074851766328211181e-05,5.501321818244064610e-07,2.198478794476958309e-05,1.127202602456040059e-05,3.200889794315671562e-06,1.343344654215880984e-05,4.582536378668495549e-06,4.720688633264392995e-06,7.060420200195554447e-05,2.360907741334302288e-05,7.696091234469289166e-02,1.227204388983959669e-05,5.084875476494200303e-06,1.527956498910811121e-06,1.108869098580058170e-05,2.069411870728337910e-06,3.302244776759265639e-06,9.016428894570759358e-06,4.147168881764563505e-04,6.799594738424473211e-05,3.656318070538090544e-06,2.644575250880015142e-04,2.374222466894682147e-05,0.000000000000000000e+00,2.521511101898213909e-05,4.973789716484515650e-06,4.766663635875978544e-06,6.325347189832298850e-05,5.001421149312042800e-04,6.575542815919207742e-06,2.579072491744124223e-06,1.196679656849968398e-05,2.820886671904508365e-05,5.598910972977617765e-06,3.521296290415113601e-05,2.649597155496825779e-05,9.297719483638419309e-06,4.373337349637415986e-06,2.003734026927274022e-06,8.749736516322802521e-07
6.036757698263390004e-06,1.357490960452744227e-05,6.727237576306334211e-06,6.193498850760664146e-05,1.314089464779396422e-05,4.378972374015664893e-06,5.561285586605302694e-07,1.130301962528601207e-05,4.560329287597096972e-05,3.180423564398968871e-05,1.924582692812156435e-06,2.030891234388982833e-04,1.815576158568170102e-04,1.300864346067202149e-05,2.038067218660568453e-05,3.050460089145300431e-05,1.108821692258735654e-05,7.050527404387097204e-07,1.299469928295102912e-05,1.257233862289354905e-05,8.057284032469534674e-02,2.287574758167919582e-05,2.828368621716928992e-06,2.315625322533175205e-05,1.940206566142222302e-06,6.415420976667995894e-06,1.709422750517701622e-05,1.345311067978993984e-06,1.830156556379898241e-05,3.845184931477370529e-06,6.035662174839407832e-05,2.191888538810519751e-05,1.135956448660066936e-06,3.030555645182570553e-04,6.756391244582907975e-06,4.290238630238168481e-06,5.420436285617032704e-05,4.491156337599838760e-07,1.182812044734133781e-05,4.296109557249285272e-06,3.011603762021998614e-05,3.506648029647952834e-05,5.029817895038777073e-06,1.879267157565731535e-06,1.366587113768948282e-05,8.047209689083741597e-06,1.128027936241761235e-05,4.950742198624749841e-05,1.391779005623738045e-06
1.606735580458099883e-06,1.108040065362934841e-05,3.013909359981793584e-06,3.615639358473071539e-05,2.116764832596661479e-05,1.394279891636097329e-06,2.997497365304851040e-07,7.222208374183187135e-06,2.417447727996359719e-05,1.176012684779166404e-05,1.018116330736628756e-06,5.831176769489342533e-05,1.355706600610543518e-05,6.860065593239515118e-05,1.086430475577434216e-05,7.352836942271433932e-06,3.257438212548584333e-06,2.759831496070539565e-07,4.302149181957267787e-06,4.410339634633903715e-06,1.991659480158617572e-05,4.348147876507569426e-02,1.448183902185978162e-06,1.542994738059942297e-05,5.818726268937584872e-06,1.839055522231156258e-05,1.287639123456464089e-05,3.820453880205373813e-07,8.638163334419769965e-06,2.482987084313707478e-06,1.626370613479464930e-05,6.882546820055349974e-06,1.193658395697748468e-04,1.483412408580289915e-05,3.650016696718562820e-06,4.567406530005448394e-06,5.926352932144180744e-06,5.186394713811591394e-07,1.074768030041689621e-06,3.395452057315843317e-05,1.105197186934265420e-05,2.697689616479779668e-05,5.485832627538834016e-06,1.244496235825827379e-06,3.565617956343128519e-06,7.409139307087369223e-06,1.157505396983060954e-06,2.152529934911893864e-04,3.496993464819613797e-06
1.518785497575703440e-04,3.158922550496521190e-06,3.999166266257238143e-05,1.453581111694145246e-05,5.149692058145485319e-06,1.108094857874638288e-06,5.190811868324783545e-07,4.566718761137152863e-06,5.695623644320208895e-05,9.637853725322330508e-05,4.258580178722964820e-07,1.689671543266692115e-05,5.021886009348934064e-06,1.730851946823295678e-06,5.563696600874061913e-06,9.772234325300735775e-06,2.889615002457340646e-04,0.000000000000000000e+00,3.875764070555139165e-06,1.112189861736636053e-06,5.442045793517328061e-06,2.520056624894619692e-06,1.916006104088792406e-02,1.650832837957990471e-05,0.000000000000000000e+00,9.513401818706334711e-07,4.007909769305867365e-06,0.000000000000000000e+00,3.286817655097403082e-06,5.990624148739046209e-06,9.498836051776875773e-06,1.720250777875523331e-05,1.731324841529298665e-07,7.333563826789459522e-06,1.238686143426235364e-05,2.810288399561147432e-07,4.261924423891468283e-06,4.258580178722964820e-07,8.780523974085500328e-06,7.750182935112043578e-07,3.726695887271804018e-04,1.655363129410110585e-04,1.649991945143484822e-06,1.498748682652425520e-07,8.572064854286383788e-06,1.330196165684671711e-06,1.722424146858303295e-06,1.528907185397874037e-06,0.000000000000000000e+00
